	001_V2	010_V2	015_V2	017_V2	024_V2	028_V2	034_V2	040_V2	042_V2	043_V2
ENSG00000254270	7.221296771	7.095431648	5.979870479	7.198301514	8.519150537	8.213523582	8.771871213	7.510666031	7.202216243	6.367707609
ENSG00000254281	0.494609368	0.228884892	0.369542558	0.325715001	0.099445337	0.339090423	0.102795366	0.432551447	0.701100696	0.459525291
ENSG00000254283	0.131895831	0.152589928	0.235163446	0.456001001	0.132593783	0.452120564	0.17132561	0.235937153	0.191209281	0.295409116
ENSG00000254285	0.329739579	0.457769784	0.268758224	0.325715001	0.464078239	0.226060282	0.274120975	0.157291435	0.286813921	0.361055586
ENSG00000254288	0.329739579	0.152589928	0.268758224	0.260572	0.198890674	0.188383568	0.239855853	0.157291435	0.223077494	0.229762646
ENSG00000254294	0.593531241	0.915539568	0.806274671	0.684001501	0.596672022	0.527473991	0.685302439	0.432551447	0.414286775	0.525171762
ENSG00000254305	0.626505199	0.267032374	0.470326892	0.260572	0.364632902	0.41444385	0.274120975	0.393228588	0.382418562	0.426702056
ENSG00000254317	0.230817705	0.648507194	0.436732114	0.521144001	0.298336011	0.489797278	0.513976829	0.589842882	0.159341067	0.722111172
ENSG00000254319	0.362713536	0.610359712	0.302353002	0.325715001	0.265187565	0.828887701	0.102795366	0.393228588	0.159341067	0.459525291
ENSG00000254332	7.616984266	6.980989202	7.256472042	6.677157513	7.093767373	6.065950902	5.002707801	7.707280325	9.178045478	9.584384648
ENSG00000254333	0.065947916	0.152589928	0.067189556	0.0325715	0.331484457	0.226060282	0.342651219	0.589842882	0.031868213	0.13129294
ENSG00000254343	1.747619767	0.495917266	0.806274671	0.553715501	1.491680055	0.753534274	0.993688536	1.022394329	1.306596752	1.083166758
ENSG00000254362	0.329739579	0.228884892	0.537516448	0.358286501	0.099445337	0.150706855	0	0.157291435	0.254945708	0.295409116
ENSG00000254363	2.176281219	1.144424459	1.578954565	1.140002502	1.160195598	1.507068547	0.342651219	1.494268634	2.581325291	3.085384099
ENSG00000254366	0.131895831	0.19073741	0.235163446	0.293143501	0.23203912	0.301413709	1.747521218	0.275260012	0.92417819	0.196939411
ENSG00000254369	5.407729089	3.28068345	4.871242806	2.377719504	3.149102338	2.524339816	0.513976829	5.465877373	3.441767054	5.383010556
ENSG00000254373	18.16865078	13.31347121	16.52863076	19.15204204	18.23164512	16.23866359	23.4373434	17.22341215	11.91871184	12.3415364
ENSG00000254387	0.725427073	0.686654676	0.806274671	1.172574002	1.292789381	0.753534274	0.959423414	0.707811458	0.987914617	0.984697053
ENSG00000254389	0.098921874	0.305179856	0.302353002	0.553715501	0.331484457	0.188383568	0.308386097	0.157291435	0.223077494	0.328232351
ENSG00000254406	1.022192694	0.991834531	0.839869449	1.009716502	1.193344044	0.866564415	0.788097804	1.65156007	0.987914617	0.722111172
ENSG00000254413	0.626505199	0.305179856	0.470326892	0.0977145	0.331484457	0.489797278	0.17132561	0.393228588	0.318682135	0.787757642
ENSG00000254414	1.121114567	0.419622302	1.041438117	0.358286501	0.861859587	1.054947983	0.616772195	0.707811458	1.019782831	0.787757642
ENSG00000254415	0.989218736	0.610359712	0.739085115	0.846859002	1.127047153	0.866564415	0.993688536	0	0.764837123	1.67398499
ENSG00000254419	1.747619767	0.839244604	1.713333677	0.716573001	0.629820468	0.527473991	0.479711707	0.904425752	1.306596752	1.115989993
ENSG00000254427	0.428661452	0.076294964	0.604706004	0.553715501	0.165742228	0.263736996	0.411181463	0.196614294	0.541759629	0.393878821
ENSG00000254428	1.154088525	0.991834531	0.907059005	0.521144001	0.662968913	0.791210987	0.137060488	0.629165741	1.115387471	1.017520288
ENSG00000254449	6.363973867	4.653992802	5.30797492	4.364581008	4.541337056	5.312416628	3.01533073	6.370303125	6.023092345	5.251717615
ENSG00000254454	1.38490623	0.95368705	1.410980675	0.781716001	0.895008033	0.565150705	0.376916341	1.022394329	1.402201392	1.444222344
ENSG00000254461	0.824348947	0.38147482	1.007843339	0.423429501	0.662968913	0.376767137	0.205590732	0.31458287	0.73296891	0.754934407
ENSG00000254469	1.483828104	1.373309351	1.478170231	1.205145502	1.127047153	0.791210987	1.096483902	1.101040046	1.529674246	1.509868814
ENSG00000254470	20.01519242	29.29726616	24.72575659	26.38291505	19.06035626	37.07388626	12.57529975	29.92469555	22.30774943	31.77289157
ENSG00000254471	2.802786418	1.754784171	2.351634458	1.954290004	2.452984979	2.411309675	1.130749024	3.145828704	2.931875639	2.593035573
ENSG00000254473	3.69308328	3.013651076	4.568889804	5.667441011	4.475040165	3.014137094	3.837693656	3.853640162	3.569239908	2.428919397
ENSG00000254477	0.329739579	0.038147482	0.201568668	0.065143	0.364632902	0.226060282	0.102795366	0.31458287	0.382418562	0.229762646
ENSG00000254479	7.122374898	9.803902869	14.41215975	18.43546903	9.546752352	14.20412106	5.51668463	10.18462043	6.915402322	7.614990542
ENSG00000254481	2.143307261	2.937356112	2.48601357	3.061721006	3.381141458	2.675046671	1.987377072	3.027860127	2.167038516	2.822798218
ENSG00000254502	9.067838412	8.773920855	7.726798934	7.882303015	10.11027593	9.042411283	6.441842922	9.083580382	8.82749513	9.682854353
ENSG00000254503	0.494609368	0.267032374	0.638300782	0.553715501	0.464078239	0.263736996	0.102795366	0.432551447	0.478023202	0.557994997
ENSG00000254505	2.76981246	2.059964027	1.713333677	1.107431002	2.287242751	1.695452115	1.06221878	1.415622917	2.804402785	2.954091159
ENSG00000254506	0.362713536	0.457769784	0.134379112	0.293143501	0.132593783	0.263736996	0.205590732	0.275260012	0.286813921	0.328232351
ENSG00000254528	1.549776019	0.495917266	1.142222451	1.465717503	1.392234718	0.941917842	0.548241951	0.6684886	1.880224594	1.280106169
ENSG00000254529	1.483828104	0	0.302353002	0	0.265187565	0.037676714	0.445446585	0	0.92417819	0.525171762
ENSG00000254531	12.72794773	7.286169058	12.32928352	8.338304016	12.03288578	8.288877009	8.737606091	8.4937375	11.50442506	7.844753188
ENSG00000254533	0.362713536	0.534064748	0.369542558	0.1628575	0.198890674	0.489797278	0.068530244	0.353905729	0.286813921	0.459525291
ENSG00000254535	2.93468225	1.792931653	3.594641243	1.400574503	1.193344044	1.84615897	1.027953658	3.067182986	2.581325291	2.330449692
ENSG00000254543	0.395687494	0.57221223	0.537516448	0.358286501	0.464078239	0.452120564	0.479711707	0.393228588	0.573627842	0.426702056
ENSG00000254585	1.912489556	1.792931653	2.687582238	0.879430502	0.596672022	1.281008265	0.89089317	1.65156007	0.956046404	2.724328513
ENSG00000254589	1.38490623	0.610359712	0.839869449	0.684001501	1.259640935	0.602827419	0.445446585	0.707811458	0.796705337	0.689287937
ENSG00000254595	0.956244778	0.95368705	1.041438117	0.488572501	1.060750261	0.904241128	0.411181463	0.6684886	0.987914617	0.919050583
ENSG00000254598	5.836390541	6.370629491	6.954119041	5.56972651	4.905969959	4.295145359	2.809739998	6.370303125	6.851665895	5.579949966
ENSG00000254602	0.824348947	0.267032374	0.705490337	0.260572	0.23203912	0.565150705	0.993688536	0.196614294	0.82857355	0.656464702
ENSG00000254612	12.33226024	18.15820142	14.58013364	13.71260153	14.949949	16.23866359	12.26691365	15.61117494	15.87037031	15.39409726
ENSG00000254614	1.351932272	1.602194243	2.049281456	1.009716502	1.093898707	0.678180846	1.336339755	1.258331482	2.071433875	1.575515285
ENSG00000254615	0.593531241	0.686654676	0.772679893	0.618858501	1.127047153	0.640504133	1.06221878	0.786457176	0.764837123	0.656464702
ENSG00000254635	24.7304684	20.90482013	24.99451481	23.84233804	24.13206845	21.62643365	18.16051462	26.54292969	27.18358609	26.81658307
ENSG00000254667	0.164869789	0.076294964	0.067189556	0	0.066296891	0	0.034265122	0.235937153	0.159341067	0.032823235
ENSG00000254676	0.791374989	0.801097122	0.772679893	0.716573001	0.729265805	0.791210987	0.376916341	0.511197164	0.796705337	0.886227348
ENSG00000254677	3.890927028	1.411456833	2.586797904	2.182290504	3.314844567	2.448986389	1.576195609	2.831245833	4.365945245	3.315146745
ENSG00000254681	0.230817705	3.128093522	7.29006682	0.130286	3.812071252	0.150706855	0.102795366	0.196614294	0.446154989	0.492348526
ENSG00000254682	3.363343702	3.66215827	2.452418792	1.824004003	3.248547675	1.394038406	1.302074633	2.044788658	1.019782831	2.625858808
ENSG00000254685	20.54277575	17.7767266	23.21399158	21.59490454	21.44704435	20.30774867	17.06403072	18.56038935	20.61873411	19.00465312
ENSG00000254694	0.659479157	0.228884892	0.537516448	1.009716502	0.430929794	0.301413709	0.17132561	0.432551447	0.669232483	0.459525291
ENSG00000254702	1.187062483	0.648507194	0.806274671	1.270288502	0.696117359	0.602827419	0.651037317	0.786457176	1.338464966	0.557994997
ENSG00000254703	1.780593724	1.220719423	2.015686678	1.302860002	1.093898707	1.84615897	1.404869999	1.533591493	0.956046404	1.67398499
ENSG00000254708	5.374755131	4.577697838	5.879086145	6.579443012	5.535790427	7.007868744	3.56357268	7.314051737	6.246169839	5.678419672
ENSG00000254718	1.022192694	0.915539568	1.847712789	0.781716001	0.795562696	0.941917842	0.651037317	0.550520023	0.73296891	0.919050583
ENSG00000254719	4.022822859	6.027302153	5.543138366	6.840015013	5.171157524	5.576153624	7.401266336	7.274728878	5.481332716	5.678419672
ENSG00000254726	1.417880188	0.610359712	1.243006785	0.358286501	0.928156479	0.678180846	0.513976829	0.865102894	0.92417819	0.754934407
ENSG00000254732	0.527583326	0.343327338	0.235163446	0.130286	0.331484457	0.150706855	0.068530244	0.31458287	0.127472854	0.13129294
ENSG00000254758	0.329739579	0.38147482	0.369542558	0.456001001	0.563523576	0.376767137	0.17132561	0.550520023	0.414286775	0.262585881
ENSG00000254759	9.232708201	6.332482009	7.424445932	4.853153509	5.834126438	7.233929026	5.550949752	5.426554514	6.756061255	8.238632009
ENSG00000254761	0.230817705	0	0.033594778	0.2280005	0.23203912	1.017271269	0.411181463	0.629165741	0.223077494	0.032823235
ENSG00000254780	5.407729089	6.828399274	4.400915915	7.817160015	6.861728253	7.422312594	7.024349995	7.274728878	5.449464502	5.448657026
ENSG00000254783	0.560557284	0.267032374	0.604706004	0.293143501	0.497226685	0.489797278	0.411181463	0.550520023	0.764837123	0.722111172
ENSG00000254788	0.164869789	0.152589928	0.201568668	0.325715001	0.165742228	0.113030141	0.034265122	0.196614294	0.09560464	0.164116175
ENSG00000254793	0.296765621	0.343327338	0.369542558	0.749144501	0.23203912	0.150706855	0.17132561	0.393228588	0.286813921	0.196939411
ENSG00000254810	0.560557284	0.038147482	0.268758224	0.130286	0.265187565	0.113030141	0.274120975	0.039322859	0.573627842	0.295409116
ENSG00000254814	0.395687494	2.784766185	1.511765009	1.530860503	0.928156479	3.051813808	0.993688536	1.887497222	0.669232483	0.951873818
ENSG00000254815	0.329739579	0.152589928	0.16797389	0.195429	0.132593783	0.150706855	0.068530244	0.235937153	0.382418562	0.196939411
ENSG00000254826	0.098921874	1.297014387	0.134379112	0.293143501	0.331484457	2.448986389	0.102795366	1.533591493	0.159341067	0.623641467
ENSG00000254827	1.088140609	2.136258991	2.015686678	1.856575503	1.193344044	1.507068547	1.816051462	1.061717188	1.274728539	1.80527793
ENSG00000254837	7.122374898	4.577697838	8.499478827	5.960584511	7.756736286	5.161709774	5.311093899	5.269263079	6.118696985	7.02417231
ENSG00000254838	7.122374898	4.386960428	5.14000103	3.550293507	6.695986025	5.086356346	2.227232925	6.055720255	3.632976335	4.825015559
ENSG00000254847	0.395687494	0.267032374	0.134379112	0.130286	0.165742228	0.188383568	0.274120975	0.275260012	0.382418562	0.164116175
ENSG00000254855	0.593531241	0.152589928	0.806274671	0.2280005	0.198890674	0.376767137	0.068530244	0.31458287	0.478023202	0.787757642
ENSG00000254858	6.133156162	15.79305754	8.499478827	11.13945302	10.40861194	11.5667511	11.17042975	9.319517535	8.285735501	8.50121789
ENSG00000254859	0.626505199	0.076294964	0.571111226	0.1628575	0.265187565	0.075353427	0	0.353905729	0.318682135	0.492348526
ENSG00000254860	3.066578081	1.487751797	2.889150906	2.019433004	1.524828501	1.13030141	0.856628048	2.713277257	1.689015314	4.102904387
ENSG00000254862	2.143307261	3.08994604	2.015686678	1.889147004	3.149102338	2.373632962	2.021642194	2.359371528	2.613193504	3.971611447
ENSG00000254872	0.527583326	0.076294964	0.268758224	0.358286501	0.662968913	0.188383568	0.411181463	0.039322859	0.987914617	0.098469705
ENSG00000254876	2.868734334	3.356978414	3.762615133	3.517722007	3.281696121	2.260602821	1.884581706	2.713277257	3.250557773	2.199156751
ENSG00000254893	26.93972357	35.89678054	24.12105059	26.35034355	26.12097519	27.91844483	22.75204096	35.35125006	31.03963991	33.34840686
ENSG00000254901	27.36838502	24.68142084	27.95085527	20.87833154	30.96064825	23.28420905	17.61227267	21.27366661	30.75282599	27.24328513
ENSG00000254909	0.593531241	0.57221223	0.671895559	0.553715501	0.662968913	0.452120564	0.068530244	0.589842882	0.82857355	0.689287937
ENSG00000254910	2.209255177	0.877392086	1.209412007	0.488572501	0.861859587	1.017271269	0.582507073	0.943748611	1.497806033	0.951873818
ENSG00000254933	1.912489556	1.068129495	1.511765009	1.107431002	0.99445337	0.828887701	0.788097804	0.471874306	2.230774943	1.509868814
ENSG00000254935	1.351932272	0.457769784	1.175817229	0.586287001	1.259640935	0.828887701	0.513976829	0.904425752	0.956046404	0.951873818
ENSG00000254941	0.791374989	0.343327338	1.108627673	1.433146003	0.861859587	0.678180846	0.89089317	0.550520023	0.669232483	0.623641467
ENSG00000254944	1.055166652	0.686654676	1.041438117	1.335431503	0.76241425	1.281008265	0.548241951	1.29765434	1.306596752	1.411399109
ENSG00000254952	0.46163541	0.038147482	0.067189556	0.293143501	0.132593783	0.376767137	0.274120975	0.117968576	0.159341067	0.262585881
ENSG00000254965	0.494609368	0.610359712	0.302353002	0.456001001	0.132593783	0.263736996	0.513976829	0.275260012	0.254945708	0.361055586
ENSG00000254966	0.758401031	0.343327338	0.638300782	0.293143501	0.331484457	0.263736996	0.239855853	0.235937153	0.446154989	0.459525291
ENSG00000254986	11.9695467	20.79037768	14.04261719	16.90460853	15.21513656	15.86189646	11.37602048	15.72914352	16.02971137	15.88644579
ENSG00000254990	0.065947916	0.19073741	0.369542558	0.2280005	0.198890674	0.226060282	0.17132561	0.589842882	0.254945708	0.393878821
ENSG00000254995	2.30817705	0.724802158	2.049281456	1.172574002	1.690570729	1.921512398	0.411181463	2.202080093	2.676929931	2.691505278
ENSG00000254996	2.703864545	2.059964027	3.258693463	2.312576504	2.651875653	2.185249393	2.432823657	2.63463154	3.091216706	2.789974983
ENSG00000254997	0.230817705	0.267032374	0.268758224	0.0325715	0.23203912	0.226060282	0.342651219	0.039322859	0.159341067	0.361055586
ENSG00000254999	192.3700702	184.9008452	161.5908821	197.1878614	224.8790554	185.7085217	251.0948135	195.8278368	165.8421829	174.6852572
ENSG00000255008	0.560557284	0.305179856	0.705490337	0.260572	0.364632902	0.226060282	0.137060488	0.31458287	0.509891415	0.623641467
ENSG00000255014	2.209255177	1.144424459	1.444575453	1.368003003	1.392234718	1.582421974	1.06221878	1.690882928	1.625278887	1.969394106
ENSG00000255026	0.296765621	0.19073741	0.100784334	0.358286501	0.099445337	0.263736996	0.034265122	0.31458287	0.350550348	0.656464702
ENSG00000255031	1.879515598	0.686654676	1.243006785	0.879430502	0.928156479	0.866564415	0.616772195	0.904425752	1.338464966	1.214459699
ENSG00000255035	1.121114567	1.831079135	1.847712789	2.377719504	1.889461403	2.034542539	1.644725852	2.123434375	1.179123898	1.706808225
ENSG00000255046	0.659479157	0.228884892	0.537516448	0.488572501	0.530375131	0.150706855	0.239855853	0.589842882	0.701100696	0.361055586
ENSG00000255052	0.032973958	0.152589928	0.403137336	0.2280005	0.198890674	0.226060282	0.034265122	0.432551447	0.063736427	0.13129294
ENSG00000255062	0.824348947	0.57221223	0.604706004	0.325715001	0.464078239	0.565150705	0.788097804	0.31458287	0.860441764	0.722111172
ENSG00000255070	0.428661452	0.228884892	0.739085115	0.684001501	1.060750261	1.017271269	0.308386097	0.943748611	0.73296891	0.886227348
ENSG00000255085	1.38490623	1.029982013	1.914902345	1.074859502	0.861859587	1.281008265	0.856628048	1.533591493	0.860441764	1.312929404
ENSG00000255090	1.38490623	1.068129495	1.444575453	1.596003503	1.027601816	0.791210987	0.411181463	0.629165741	1.689015314	1.509868814
ENSG00000255100	1.121114567	0.724802158	0.907059005	0.781716001	1.624273838	1.092624697	0.71956756	0.629165741	0.956046404	1.050343523
ENSG00000255107	0.230817705	0.228884892	0.571111226	0.260572	0.265187565	0.188383568	0.137060488	0.353905729	0.254945708	0.393878821
ENSG00000255108	0.92327082	0.38147482	0.940653783	0.684001501	0.895008033	1.167978124	0.616772195	0.904425752	1.083519258	0.656464702
ENSG00000255112	33.99615055	36.31640285	34.80418998	32.40864256	37.39144671	35.60449443	33.47702412	32.40203565	41.71549143	35.74450302
ENSG00000255121	1.351932272	1.258866905	1.243006785	1.205145502	1.093898707	1.43171512	1.027953658	1.061717188	1.306596752	1.181636463
ENSG00000255135	7.485088434	6.179892081	7.323661598	7.002872513	7.325806493	6.932515317	7.024349995	9.044257524	4.620890952	6.072298493
ENSG00000255139	1.022192694	0.457769784	0.839869449	0.944573502	0.662968913	0.678180846	0.445446585	0.98307147	0.478023202	0.590818232
ENSG00000255142	1.582749977	0.877392086	3.191503908	1.237717002	1.027601816	0.41444385	0.616772195	1.179685764	1.051651044	1.838101165
ENSG00000255145	0.725427073	0.267032374	0.50392167	0.358286501	0.331484457	0.150706855	0.89089317	0.432551447	0.286813921	0.557994997
ENSG00000255150	1.220036441	1.068129495	1.713333677	1.791432503	1.458531609	1.996865825	2.604149266	2.084111516	1.147255685	1.115989993
ENSG00000255153	4.748249932	2.326996401	5.005621918	4.690296009	4.640782393	2.901106953	2.604149266	3.539057292	3.441767054	3.47926292
ENSG00000255176	1.714645809	2.021816545	1.209412007	0.879430502	0.696117359	1.054947983	0.308386097	1.179685764	2.167038516	1.345752639
ENSG00000255182	0.989218736	1.640341725	2.620392682	1.628575003	0.961304924	1.733128829	0.822362926	1.65156007	1.912092808	1.411399109
ENSG00000255197	2.407098924	2.021816545	2.284444902	1.172574002	2.320391197	2.56201653	1.06221878	1.65156007	3.250557773	3.216677039
ENSG00000255198	6.16613012	6.713956828	3.964183801	9.315449018	8.220814526	8.100493441	11.61587633	5.977074537	7.329689097	6.105121728
