	052_V2	054V_2	063_V2	070_V2	072_V2	078_V2	085_V2	092_V2	099_V2	100_V2
ENSG00000198431	173.0772099	57.80934141	44.93669431	130.2250526	38.74937763	48.0184278	49.88191701	43.83733472	97.54790585	126.7115195
ENSG00000198435	11.6904456	8.002326984	69.26306712	7.588872527	88.53247635	103.3855877	107.1818322	120.4060862	8.073330702	6.538494776
ENSG00000198440	3.549466769	4.91429209	11.8707194	4.060046802	12.83983615	15.80480747	8.077375854	10.864485	4.036665351	4.734772079
ENSG00000198453	6.024324333	8.600011157	41.32386667	8.006260516	35.33417824	33.15318425	37.22186669	34.59389986	6.679374322	8.471054808
ENSG00000198455	9.31327978	11.28958994	57.73642654	7.930371791	48.76510659	61.97766328	42.23313661	55.66755173	8.712227376	10.33919617
ENSG00000198464	10.87634771	13.81314533	47.37965396	9.713756835	45.25139184	51.30690154	49.12363274	46.4586073	11.29685483	10.66128951
ENSG00000198466	15.85862676	20.38767124	9.909470109	15.29157814	6.534852668	6.543391629	6.857527255	6.55318143	16.98884338	18.19827364
ENSG00000198467	168.7462092	129.6310562	2.167696586	135.8028739	2.495722627	1.744904434	6.297056278	4.345794001	113.3170374	138.4035076
ENSG00000198468	2.995880209	0.763707554	73.59846029	1.062442154	52.93559046	51.3404574	54.53052923	49.66621715	1.510119412	2.931049382
ENSG00000198478	43.04949604	51.83249967	52.91932301	47.62017511	63.90363463	53.28669696	79.65281658	77.05161744	56.22290733	43.22492606
ENSG00000198482	5.600993434	7.305028782	13.83196869	6.412597286	0.492576834	0.402670254	0.362657691	0.862260714	5.662947794	6.667332112
ENSG00000198483	17.51938644	20.75292268	4.060130114	18.25123843	3.152491739	4.999822322	5.275020966	4.552736572	15.33352018	16.62001628
ENSG00000198492	43.7984661	37.15603276	8.464339051	42.00440944	14.64595121	13.59012108	12.62708144	13.45126715	36.82368104	40.13283
ENSG00000198496	6.25227174	5.777613673	82.99181216	6.829985275	79.69893178	87.71500368	90.00504523	92.22740602	4.065706109	2.608956044
ENSG00000198498	14.19786708	18.49500469	1.582762587	13.16669383	1.444892047	1.174454908	1.58250629	1.483088429	13.15546334	16.87769095
ENSG00000198502	17.32400295	40.21086298	39.39702526	144.5680216	31.98465577	27.01246288	20.14398631	30.69648143	33.42591237	51.05179419
ENSG00000198513	3.712286346	7.902712955	23.19091269	4.856878417	18.84927352	21.17374419	21.0341461	19.38362086	4.356113688	4.895818749
ENSG00000198515	3.842542007	0.498070144	161.4417839	4.515379154	158.708256	163.0478971	175.4603849	180.0400372	2.323260634	1.835932031
ENSG00000198517	39.56515711	42.80082773	4.060130114	43.74985012	4.170483863	4.664263777	4.022203486	3.552514144	41.6154061	44.93202075
ENSG00000198520	1.009481375	1.992280577	11.18256175	1.859273769	10.57398271	6.409168211	6.791589493	7.484423002	1.364915622	3.253142721
ENSG00000198521	12.50454348	19.52434965	27.97360833	11.95247423	28.76648712	32.48206716	28.25433105	32.38651244	14.52037896	16.74885361
ENSG00000198522	21.85038718	25.8996475	59.21596548	24.66383571	54.01925949	62.1118867	45.53002471	45.32042315	22.07097602	22.32106837
ENSG00000198523	16.77041639	7.504256839	61.55570148	6.146986747	67.45018784	63.55478844	74.50967114	75.22362473	4.443235962	8.954194816
ENSG00000198538	6.643038724	9.098081301	10.01269376	7.930371791	9.720182863	11.74454908	8.571909069	8.139741145	6.853618869	6.248610771
ENSG00000198542	2.149218411	7.76989425	31.00150197	4.135935527	32.80561716	31.17338884	32.14465901	38.49131829	8.334697523	7.343728123
ENSG00000198546	7.522264437	8.898853243	2.752630586	9.486090659	3.021137917	1.979795416	3.000168174	1.896973572	7.521556301	7.247100121
ENSG00000198547	0.455894814	0.431660792	3.337564585	0.56916544	1.87179197	2.416021525	2.110008386	2.172897	0.726018948	0.57976801
ENSG00000198551	6.8058583	10.95754317	15.68999434	8.423648505	14.02202055	13.18745082	17.737258	12.24410215	6.911700385	7.923496133
ENSG00000198554	3.158699785	5.1799295	12.79973222	3.339103912	14.44892047	16.44236871	15.36349856	14.69292257	3.746257772	3.832910731
ENSG00000198556	11.56018994	17.29963634	46.27860172	13.73585927	45.67829176	45.40107115	50.31051246	46.87249244	12.19711833	15.13838692
ENSG00000198561	246.5414028	244.7848735	17.68565151	244.3996397	14.77730503	12.91900399	10.87973074	18.24543672	240.6317201	254.4859469
ENSG00000198563	130.74412	185.6141404	5.539669054	142.4431373	4.137645408	6.543391629	4.615643345	4.035380144	131.4094296	155.4100359
ENSG00000198569	0.521022645	0.398456115	0.825789176	0.379443626	0.591092201	1.04023149	0.824222026	0.551846857	0.69697819	1.062908018
ENSG00000198574	1.009481375	1.16216367	2.51177541	1.252163967	2.298691893	2.650912506	2.472666078	2.759234286	0.958345011	0.740814679
ENSG00000198576	0.455894814	1.394596404	5.78052423	1.062442154	5.02428371	4.496484504	4.681581107	5.035602572	0.522733643	2.544537376
ENSG00000198580	0.293075238	0.199228058	12.49006128	0.227666176	8.833544561	8.489631191	13.05567689	11.51980315	0.348489095	0.289884005
ENSG00000198585	67.79807168	75.83948063	1.273091646	79.37960664	0.52541529	0.838896363	0.923128669	0.931241572	82.62095628	87.44834146
ENSG00000198586	30.51238865	39.31433672	75.28444652	35.47797907	94.80462137	84.02385969	97.95054556	110.3003906	42.1671805	38.26468864
ENSG00000198589	40.05361584	32.17533132	53.88274372	35.62975652	49.09349115	52.95113841	45.36518031	45.32042315	38.36284121	39.90736467
ENSG00000198590	0.683842222	0.89652626	1164.259514	0.796831615	1673.84176	1825.673376	1727.76718	1405.415984	0.755059706	0.837442681
ENSG00000198598	13.77453618	32.93903887	29.79722609	18.1753497	29.45609469	27.04601873	30.99074817	33.86960086	11.58726241	13.52792023
ENSG00000198604	27.93983934	27.2942439	57.70201866	32.48037442	56.87620513	49.76333224	57.56366629	64.94547701	28.95363565	30.59886718
ENSG00000198610	0.423330899	1.627029138	94.17437392	2.580216659	91.84916036	109.0565272	122.0178287	134.1677672	0.5517744	0.676396011
ENSG00000198612	41.51899202	46.91820759	62.00300395	41.47318836	64.8887883	81.876285	62.87165614	80.9835263	40.80226488	42.25864604
ENSG00000198618	49.49715128	46.78538888	20.33505845	54.48810475	15.59826642	13.62367693	16.12178283	15.41722157	43.38689233	47.95969814
ENSG00000198624	441.4038721	331.8143301	68.33405429	290.2743742	70.89822568	64.36012895	69.72918339	80.32820816	486.4907767	390.4093359
ENSG00000198625	59.36401762	92.6742515	0.344078823	69.28640617	0.52541529	0.167779273	0.62640874	0.310413857	76.4643156	68.60588115
ENSG00000198626	1.465376189	0.796912231	22.26189986	0.56916544	19.86726565	27.31446557	22.71555903	22.72919243	0.464652127	0.773024013
ENSG00000198633	2.214346241	2.623169426	325.2577116	2.16282867	341.8811614	303.1771455	337.3375908	375.2558629	1.53916017	1.062908018
ENSG00000198642	42.65872906	52.23095579	0.722565529	44.2810712	0.952315213	0.704672945	0.362657691	0.724299	46.14576433	48.79714082
ENSG00000198646	45.68717318	46.054886	2.51177541	47.84784128	1.904630426	1.04023149	2.53860384	1.483088429	43.6192184	47.66981413
ENSG00000198648	54.8701973	33.43710901	13.83196869	41.32141091	14.15337437	12.98611569	16.41850276	18.348908	40.68610185	42.99946072
ENSG00000198658	3.028444124	3.021625542	4.817103525	3.377048275	4.925768343	3.926034977	4.088141248	3.380062001	2.962157308	2.737793379
ENSG00000198663	126.6085027	143.0789501	91.83463792	138.534868	76.80914769	124.3915527	92.41177354	80.91454544	130.7124514	153.4130572
ENSG00000198668	731.5809214	513.277886	12.0771667	718.7041727	15.20420495	11.17409955	10.35222865	12.83043943	784.8555235	733.1488576
ENSG00000198673	3.321519362	1.128958994	4.232169526	4.17387989	4.400353053	3.959590832	6.099242992	4.380284429	3.920502319	1.513838692
ENSG00000198677	113.2898614	98.85032129	8.911641522	96.75812472	7.487167881	8.422519482	8.802691237	8.381174145	107.3056005	107.9334778
ENSG00000198680	18.10553691	20.08882915	8.980457286	19.5034024	8.340967727	10.30164733	11.20941955	8.760568859	17.51157703	20.19525234
ENSG00000198682	114.5598541	51.9321137	12.62769281	93.98818625	10.31127506	15.2679138	10.28629088	11.38184143	115.7564611	91.92543887
ENSG00000198689	19.70116876	24.04018563	22.46834716	21.09706563	19.37468881	20.56973881	21.69352372	24.384733	19.45730781	24.09258174
ENSG00000198690	35.75517901	22.77840793	182.4994078	27.0163862	137.6916444	99.92933473	131.4798976	120.8544617	26.68845653	24.54351241
ENSG00000198691	1.269992697	0.564479497	2.51177541	0.56916544	0.853799846	0.67111709	1.483599647	0.758789429	1.016426527	0.966280016
ENSG00000198695	2802.873883	2504.661937	45.96893078	1698.46556	71.12809487	41.3072569	49.09066386	35.90453615	3061.244374	2810.811939
ENSG00000198700	60.76426597	74.71052163	8.73960211	62.79792016	6.961752591	6.342056502	6.560807326	7.415442144	60.3176542	69.37890516
ENSG00000198707	13.48146094	15.17453706	20.02538751	15.13980069	16.38638935	19.86506587	18.85819995	13.34779586	14.81078654	14.42978157
ENSG00000198711	0.716406137	1.16216367	41.8399849	1.29010833	39.1434391	44.79706577	42.10126108	43.69937301	1.074508043	1.771513363
ENSG00000198712	7583.940493	5077.991144	7.84499717	4216.605242	3.809260852	5.100489885	6.527838445	6.035825001	6003.189314	4507.696275
ENSG00000198715	21.29680061	34.56606801	14.5889421	32.67009623	14.15337437	16.30814529	15.19865416	17.76257072	25.93339682	28.31200447
ENSG00000198718	18.00784517	22.87802196	247.6335291	18.82040387	67.22031865	33.01896084	55.09100021	160.2770216	20.44469358	18.45594831
ENSG00000198719	18.46373998	16.83477087	7.156839523	12.48369531	4.663060698	5.335380867	5.901429705	4.897640858	15.3916017	10.72570818
ENSG00000198720	7.489700522	13.74673598	0.309670941	14.07735854	1.641922781	1.208010762	2.472666078	0.551846857	7.753882365	10.30698684
ENSG00000198721	42.5284734	44.22862881	50.4075476	41.81468763	34.61173222	35.46853822	44.57392716	45.25144229	38.13051515	37.10515262
ENSG00000198722	69.97985401	69.03252199	3.475196115	78.24127576	3.579391662	1.778460289	1.318755241	1.483088429	80.82042929	84.83938542
ENSG00000198727	16535.07697	13238.33918	16.89427022	10021.10617	14.90865885	12.85189228	16.28662723	17.383176	13823.45885	9898.572486
ENSG00000198728	39.82566843	49.9730378	25.18656986	49.47944888	21.44351152	24.99911161	21.69352372	24.72963729	40.01816441	45.76946343
ENSG00000198730	50.34381307	52.33056982	13.76315293	55.09521455	7.257298692	6.073609666	4.121110129	1.517578857	50.99557091	53.98284357
ENSG00000198732	5.535865603	28.58922628	8.085852346	7.323261989	6.994591047	8.925857299	8.209251378	7.932798573	8.334697523	10.40361484
ENSG00000198734	1.302556613	2.423941369	20.88558457	0.607109802	1.34637668	4.496484504	6.560807326	4.587227001	1.132589559	2.480118708
ENSG00000198736	22.1108985	21.25099282	8.120260228	26.78872002	7.881229348	8.892301445	7.483935995	7.794836859	19.54443008	16.81327228
ENSG00000198738	0.423330899	0.365251439	0.516118235	0.227666176	0.591092201	0.536893672	0.725315383	0.827770286	0.290407579	0.257674671
ENSG00000198740	24.52062823	28.85486369	9.668614933	32.32859697	8.537998461	9.630530244	10.55004193	8.036269859	27.70488306	24.09258174
ENSG00000198742	39.92336017	42.56839499	4.851511408	40.25896876	4.79441452	3.858923268	5.439865371	4.173341858	40.39569427	37.7493393
ENSG00000198743	67.21192121	74.74372631	18.92433528	75.01600493	16.48490472	13.22100668	15.8250629	14.58945129	86.22201026	73.6949559
ENSG00000198744	4.949715128	3.984561154	222.3781435	2.921715923	238.275834	215.4621418	246.1786347	264.6105681	10.91932498	4.638144078
ENSG00000198746	9.931994171	11.72125073	172.5899377	10.54853281	162.1234554	138.1830089	166.7236314	162.5533899	9.641531629	10.37140551
ENSG00000198752	119.0211105	132.2874303	0.860197058	150.1078986	0.788122935	0.536893672	0.62640874	0.379394714	149.2114142	162.3994614
ENSG00000198753	4.298436821	12.68418634	0.860197058	7.399150714	0.492576834	1.174454908	1.417661885	0.655318143	16.05953913	18.39152964
ENSG00000198755	117.4254786	195.3431106	2.51177541	164.6405895	0.492576834	1.375790035	0.890159788	0.862260714	118.4862923	132.4447809
ENSG00000198756	1.009481375	3.187648923	0.378486706	2.656105385	0.098515367	0.335558545	0.494533216	0.137961714	1.132589559	0.869652015
ENSG00000198759	126.901578	33.86876981	83.8864171	368.2500394	81.50504684	70.97063229	78.33406134	76.18935673	831.5530623	346.9267351
ENSG00000198763	8984.612182	6455.9188	36.33472373	5801.161826	36.08946272	34.42830673	38.96921738	40.45727272	8273.566728	7981.215259
ENSG00000198765	0.683842222	0.431660792	35.99064491	0.303554901	36.97610103	34.99875625	48.95878834	38.83622258	1.335874864	0.322093339
ENSG00000198768	0.651278306	1.062549641	0.756973411	1.555718868	0.886638302	0.335558545	0.62640874	0.689808572	1.39395638	0.322093339
ENSG00000198771	18.43117607	28.75524966	22.12426833	30.58315628	23.44665731	28.89159073	29.47417965	19.556073	18.93457416	25.41316443
ENSG00000198774	10.61583639	9.131285977	30.1757128	7.740649978	30.60544064	31.94517349	32.17762789	33.76612958	7.782923122	9.437334824
ENSG00000198780	0.195383492	0.332046763	0.275263059	0.379443626	0.558253746	0.604005381	0.494533216	0.379394714	0.290407579	0.450930674
ENSG00000198783	9.769174594	13.18225648	48.37748255	12.82519457	48.10833748	54.79671041	44.70580268	41.94036115	10.077143	10.14594017
ENSG00000198785	2.051526665	0.996140288	54.43326983	1.669551956	48.33820667	51.81023936	42.00235444	46.73453072	1.597241686	2.190234703
ENSG00000198786	9848.891059	7626.284025	288.1316066	4305.73655	337.6778391	290.4930325	289.9942776	432.5789552	10366.47607	8955.096678
ENSG00000198791	46.72921847	47.21704967	93.21095321	45.07790281	74.77316344	71.74241694	86.5762816	86.88138959	42.77703642	43.8369034
ENSG00000198792	112.8990944	110.2063206	1.204275881	126.6203381	0.328384556	0.167779273	0.791253145	0.379394714	107.0151929	119.1745353
ENSG00000198793	73.62701252	61.79390256	2.924669997	71.03184686	2.298691893	1.912683707	2.53860384	1.931464	65.02225698	69.66878917
ENSG00000198794	2.833060632	7.404642811	52.57524419	7.664761253	44.62746118	54.76315456	54.20084042	49.49376501	3.862420803	6.184192103
ENSG00000198795	24.26011691	46.51975147	41.56472185	30.43137883	41.01523107	49.8639998	50.70613903	54.6673293	29.99910293	32.27375254
ENSG00000198796	0.716406137	1.992280577	41.01419573	0.758887253	33.06832481	37.88455974	42.85954535	57.28860187	2.149016086	0.450930674
ENSG00000198797	0.195383492	0.332046763	3.131117291	0.303554901	2.988299461	2.718024215	2.934230412	3.069648143	0.232326063	0.257674671
ENSG00000198799	23.99960559	36.12668779	134.2251489	25.3847786	135.1630833	131.7402848	156.7340604	151.861357	25.38162242	26.28281644
ENSG00000198804	18850.89237	13262.14693	667.8914038	10144.31152	718.5054089	841.6814986	668.8726585	697.1895233	17361.7848	13420.56652
ENSG00000198805	12.08121258	14.41082951	4.060130114	14.07735854	1.674761237	1.946239561	2.208915029	2.207387429	14.95599033	15.55710826
ENSG00000198807	0.227947407	0.232432734	101.3312134	0.113833088	97.03763635	127.5793588	120.3034469	108.2654553	0.5517744	0.096628002
ENSG00000198814	1.269992697	1.527415109	21.74578163	1.328052692	16.91180464	19.6972866	19.48460869	19.86648686	1.684363959	2.125816036
ENSG00000198815	72.74778681	77.73214717	71.32754006	71.79073411	59.43760467	66.00436582	62.64087397	75.53403859	73.1536692	80.04019467
ENSG00000198816	66.72346248	69.16534069	21.05762398	76.2681689	20.85241932	22.61664594	20.83633281	21.65998915	69.00084082	57.55807963
ENSG00000198818	37.61132219	38.84947125	22.81242598	39.31035969	25.28561083	30.77071858	25.94650938	26.41966829	30.4347143	33.52991656
ENSG00000198821	2.800496717	5.379157558	0.89460494	6.754096549	1.34637668	0.906008072	0.857190907	0.793279857	3.920502319	2.99546805
ENSG00000198822	0.358203068	0.232432734	2524.712773	0.303554901	3319.705155	2736.446379	2512.030922	2791.931213	0.203285305	0.064418668
ENSG00000198824	18.46373998	22.71199858	65.13412124	20.14845656	68.59953379	65.16546946	69.30058794	74.05095016	17.65678082	20.48513634
ENSG00000198825	17.74733385	22.77840793	15.86203375	21.21089871	19.80158874	15.33502551	21.7264926	15.62416415	19.2540225	22.22444037
ENSG00000198826	3.516902854	2.888806836	1.995657175	3.984158077	1.740438148	1.845571998	2.077039505	1.655540572	3.368727919	5.797680097
ENSG00000198829	18.52886781	17.43245505	5002.940498	23.75317101	6552.585434	6101.360358	4484.723918	4175.480265	17.36637324	23.93153507
ENSG00000198830	39.69541277	59.23714249	46.65708843	43.90162757	29.25906396	25.03266746	29.27636636	21.52202743	40.42473502	40.22945801
ENSG00000198832	44.41718049	83.54296552	21.84900528	54.14660548	20.62255013	20.13351271	25.05634959	22.38428815	65.77731669	54.56261158
ENSG00000198833	59.91760418	68.10279105	21.91782104	57.44776503	18.91495044	20.97240907	18.85819995	19.86648686	51.66350834	68.15495047
ENSG00000198835	1.921271003	2.888806836	17.68565151	2.124884308	11.00088263	9.294971699	12.42926815	12.38206386	1.510119412	1.9969787
ENSG00000198836	98.18020467	76.80241624	47.96458796	86.70286862	43.11689223	41.00525421	33.79310306	34.97329458	95.66025659	107.5469658
ENSG00000198837	50.57176048	79.29276696	69.60714594	84.16059633	72.93420993	77.41335635	45.95862016	85.15686816	63.33789302	79.879148
ENSG00000198838	7.457136607	4.54904065	10798.77624	3.301159549	16681.86978	13011.9537	10702.22629	10217.03068	5.953355374	4.058376068
ENSG00000198839	11.82070126	14.87569497	57.4267556	12.82519457	44.49610736	41.34081275	50.57426351	54.52936758	13.24258561	12.30396554
ENSG00000198840	4528.72883	4561.226767	52.29998113	3413.057475	53.72371339	54.59537529	51.82708099	56.80573587	4393.547225	3114.352701
ENSG00000198841	6.25227174	6.740549285	5.711708466	8.006260516	13.62795908	8.388963627	27.36417126	10.48509029	5.808151584	6.216401437
ENSG00000198842	0.130255661	0.199228058	0.584933999	0.303554901	2.364368804	1.308678326	3.000168174	1.517578857	0.087122274	0.41872134
ENSG00000198843	55.32609212	53.85798493	21.19525551	54.56399347	17.37154302	19.42883976	15.00084087	14.55496086	52.18624198	48.53946615
